UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
29,0,62,4,9,1300,1.74036304
29,0,62,4,5,900,1.67548519
29,0,42,8,9,1200,1.809341257
29,0,30,8,12,980,1.871797159
29,1,39,4,9,788,1.614738275
29,1,38,8,9,600,1.500441681
29,0,40,8,12,2200,1.706552806
29,0,25,8,11,1000,1.694526262
29,0,38,8,9,1100,1.616250049
29,1,32,8,12,700,1.652707469
29,0,48,8,12,1450,1.826316144
29,0,35,8,10,1100,1.628586843
29,0,41,8,12,1900,1.597407717
29,1,35,8,12,650,1.717307945
29,0,49,4,3,300,1.636844144
29,1,30,4,9,400,1.526869047
29,0,52,8,12,2300,1.902529207
29,0,25,4,8,800,1.754751161
29,0,38,8,9,1100,1.758981492
29,0,45,8,9,750,1.610010276
29,0,55,8,16,2400,1.71993621
29,0,25,4,9,870,1.8258213
29,0,55,8,9,1600,1.742771559
29,0,30,8,12,1150,1.565354664
29,1,33,4,12,788,1.758305045
29,1,35,4,11,600,1.57335744
29,0,50,8,16,3500,1.667086027
29,0,37,8,12,1500,1.815117801
29,0,26,4,13,2000,1.632047572
29,0,31,8,16,2200,1.787934354
29,0,41,8,12,3800,1.777293859
29,1,40,4,12,1000,1.805721059
29,0,53,8,13,2700,1.672215379
29,0,58,4,12,1500,1.774571874
29,0,33,4,7,1050,1.56607948
29,1,42,8,16,600,1.714433449
29,0,45,2,12,2000,1.666566626
29,1,46,2,16,5000,1.616982125
29,0,63,2,16,3186,1.724983317
29,0,45,2,9,788,1.502217932
29,0,33,8,12,450,1.698163062
29,0,46,8,12,1700,1.647063403
29,0,32,8,9,1200,1.512689981
29,1,57,8,11,788,1.849044183
29,1,65,4,12,1300,1.777287574
29,1,58,4,12,788,1.670548282
29,1,51,8,12,788,1.514946363
29,1,27,8,12,788,1.633123574
29,0,43,4,12,1500,1.705824756
29,0,49,8,12,2000,1.807172232
29,1,49,4,16,3240,1.77869394
29,0,44,8,14,2100,1.706392832
29,0,47,2,12,1560,1.755154475
29,0,52,8,11,900,1.656341841
29,1,45,4,12,400,1.780578811
29,1,51,4,9,500,1.715066516
29,0,39,4,6,1000,1.679751294
29,1,43,8,12,788,1.753579139
29,1,33,4,16,2000,1.661289911
29,0,45,4,8,1050,1.61748471
29,0,31,4,12,1200,1.613789727
29,0,43,4,12,3000,1.858815354
29,1,46,4,10,788,1.68376961
29,1,38,8,12,1500,1.882085969
29,1,52,8,12,1800,1.753401431
29,1,52,8,6,400,1.824896581
29,1,58,8,5,250,1.607915039
29,0,24,4,9,1100,1.616818903
29,1,37,8,12,600,1.666635364
29,0,56,4,12,850,1.668515198
29,0,30,8,10,800,1.8220227
29,1,41,8,9,400,1.73306785
29,0,62,8,1,2000,1.531943202
29,0,39,2,12,1800,1.712642916
29,1,58,8,12,788,1.62425924
29,1,55,8,16,2800,1.570451747
29,1,41,4,9,800,1.634474126
29,0,45,4,12,2000,1.661417123
29,0,56,8,12,1500,1.744367636
29,1,42,8,12,788,1.718007028
29,0,63,4,8,900,1.739092665
29,0,35,4,12,1100,1.744614361
29,1,40,4,12,970,1.712285559
29,1,27,8,13,3333,1.642722162
29,1,75,8,4,700,1.807577149
29,0,72,4,4,900,1.697916873
29,0,27,8,5,788,1.668182377
29,1,65,8,9,300,1.658602848
29,0,44,8,6,1200,1.665921243
29,0,57,4,11,700,1.773361007
29,1,38,8,8,620,1.788766366
29,0,26,2,7,800,1.739292994
29,0,35,8,12,1000,1.707353724
29,1,56,8,6,840,1.648034253
29,0,21,8,12,788,1.536181197
29,0,34,2,12,788,1.749622402
29,0,35,4,10,788,1.526227948
29,0,53,8,15,700,1.756294661
29,0,42,8,9,1100,1.704793613
29,0,62,4,12,1200,1.745085051
29,1,38,2,12,850,1.622899196
29,1,32,4,16,2400,1.719860061
29,0,30,4,14,400,1.762126108
29,1,36,8,12,1200,1.738808228
29,1,61,8,12,1200,1.743991847
29,0,58,4,12,1800,1.839711873
29,1,64,4,16,7000,1.682901469
29,0,46,8,14,4000,1.7998792
29,0,28,8,15,400,1.745542646
29,1,48,8,7,650,1.820889356
29,1,55,8,12,788,1.63430245
29,1,44,4,12,800,1.723284286
29,1,32,2,7,800,1.770587902
29,0,56,8,12,3000,1.759091381
29,0,27,8,14,2130,1.672534327
29,1,55,2,16,900,1.764520638
29,0,46,8,12,1100,1.803596426
29,0,32,8,14,5000,1.714069031
29,0,66,8,12,2200,1.548314014
29,0,60,2,12,2000,1.85408328
29,0,56,8,12,3000,1.791211129
29,1,55,8,16,5000,1.591967267
29,1,50,2,12,800,1.720110062
29,1,24,2,16,120,1.778157058
29,0,31,2,14,1000,1.765925804
29,0,62,8,13,10000,1.61897839
29,0,54,2,12,2200,1.667832494
29,1,49,2,12,1500,1.639300596
29,0,51,4,12,4700,1.509862171
29,0,48,8,12,1400,1.766820905
29,1,47,4,16,2900,1.711451335
29,0,60,2,12,6000,1.643446871
29,1,56,8,16,1400,1.707861098
29,0,72,4,5,320,1.699842814
29,1,54,8,12,1400,1.692164691
29,1,51,4,5,300,1.674252772
29,1,41,8,12,788,1.781959959
29,1,51,4,16,3500,1.70221248
29,1,45,4,5,788,1.789239618
29,0,38,4,5,1200,1.720006218
29,0,56,4,12,788,1.928534473
29,1,39,2,8,788,1.71936147
29,1,28,4,12,650,1.752639295
29,0,33,8,12,1400,1.787805395
29,0,61,4,12,500,1.699738509
29,0,37,4,12,5000,1.636618553
29,0,36,2,12,2364,1.568096787
29,0,48,4,12,1100,1.685998137
29,1,33,4,14,1600,1.694553488
29,1,54,8,12,788,1.693681778
29,0,40,8,12,1050,1.543776151
29,1,64,4,16,1200,1.775545953
29,0,33,4,12,788,1.770642528
29,1,51,4,12,788,1.677545711
29,1,39,4,12,788,1.738150077
29,1,51,2,12,788,1.776081932
29,0,42,8,12,1350,1.758663923
29,0,37,8,16,1520,1.712795748
29,0,53,4,12,1300,1.737100346
29,1,42,2,12,2365,1.777450111
29,0,38,8,12,600,1.660473829
29,1,39,4,16,1600,1.680032996
29,1,28,8,12,788,1.748526714
29,0,39,8,12,2000,1.724460124
29,1,65,4,9,30,1.745470985
29,1,63,8,12,1600,1.559676595
29,1,46,8,7,788,1.622297183
29,0,43,8,12,2200,1.605814587
29,0,36,2,16,1500,1.677200866
29,0,52,8,5,550,1.661095418
29,1,64,8,4,80,1.725469873
29,1,36,8,7,920,1.692917169
29,1,85,8,1,80,1.727035136
29,1,45,4,6,845,1.805622473
29,0,44,8,12,788,1.740466506
29,0,55,2,12,800,1.651664401
29,0,47,4,12,3000,1.691503046
29,1,55,4,6,500,1.768620427
29,0,48,4,5,788,1.585848845
29,0,37,8,12,980,1.798318412
29,0,40,8,11,1300,1.821844068
29,0,29,8,12,788,1.756937458
29,0,31,8,12,1100,1.630134226
29,0,56,4,3,800,1.779521872
29,0,53,2,7,1000,1.812428966
29,0,39,8,12,1250,1.643732354
29,1,58,8,12,788,1.658571331
29,0,66,8,6,700,1.693580064
29,1,33,8,8,300,1.666761718
29,1,34,8,10,950,1.712062845
29,0,42,4,11,788,1.718089667
29,0,57,4,10,1000,1.609399472
29,0,37,4,12,1200,1.668372988
29,1,31,8,12,1100,1.687232871
29,1,37,4,16,4000,1.70075967
29,0,54,8,12,1700,1.733425319
29,0,53,8,13,1500,1.686187153
29,0,59,4,12,1000,1.606076654
29,0,35,2,16,2100,1.715539205
29,0,32,8,12,1000,1.774795764
29,0,68,4,8,1800,1.713626737
29,0,47,8,9,1385,1.541955273
29,1,33,4,12,900,1.707597762
29,1,47,4,5,400,1.699062648
29,1,38,8,12,150,1.643336654
29,0,49,4,12,1560,1.668637847
29,1,45,8,5,160,1.857163222
29,0,48,2,6,788,1.803427914
29,1,50,8,9,800,1.758148631
29,0,30,4,9,900,1.692393458
29,1,37,4,12,789,1.75014722
29,1,53,8,6,520,1.607938084
29,1,37,8,10,788,1.750322756
29,0,52,8,10,2400,1.849864117
29,1,31,8,8,250,1.663271791
29,0,43,4,12,815,1.720598589
29,0,55,4,5,800,1.678510944
29,0,40,8,11,800,1.547258566
29,1,45,4,5,350,1.744262207
29,0,56,8,8,1067,1.838578102
29,1,45,8,5,50,1.669575015
29,1,31,4,12,788,1.636581438
29,1,43,8,9,788,1.717090748
29,0,50,8,12,2600,1.829480025
29,0,48,8,12,800,1.734969115
29,0,49,4,3,4000,1.756811239
29,1,26,8,16,850,1.75073473
29,0,33,8,12,900,1.584598793
29,1,34,2,14,1700,1.717594096
29,0,43,8,10,3000,1.679019217
29,1,52,8,12,400,1.772170282
29,0,20,4,10,850,1.763177177
29,1,41,8,12,200,1.729520848
29,1,27,4,12,788,1.797884674
29,0,45,2,9,1000,1.532351545
29,0,35,8,10,1200,1.652611129
29,1,46,8,12,500,1.580008496
29,0,52,8,5,550,1.654974608
29,0,20,4,12,500,1.731383286
29,1,54,4,12,200,1.662003136
29,1,34,4,16,1200,1.686712465
29,0,55,4,13,2364,1.537071565
29,1,55,4,12,800,1.577127393
29,1,71,8,17,788,1.650868658
29,0,45,2,6,600,1.807997212
29,0,36,8,6,600,1.542549556
29,0,47,8,12,1700,1.688979061
29,0,42,8,15,1150,1.717487822
29,0,32,4,9,900,1.71729624
29,1,31,4,7,400,1.489095324
29,0,76,8,2,300,1.663226503
29,0,48,4,5,450,1.750150809
29,0,26,4,12,1400,1.744127865
29,0,53,4,9,1050,1.659595755
29,0,43,8,12,1500,1.725655479
29,0,43,4,12,1500,1.794078623
29,1,51,4,12,100,1.77053755
29,1,44,4,16,560,1.706372485
29,0,53,4,7,950,1.66156896
29,0,33,2,12,800,1.602638146
29,1,59,8,12,900,1.636798716
29,1,36,8,12,900,1.752739896
29,1,35,4,12,650,1.734037067
29,0,40,4,12,5000,1.714296877
29,0,64,8,5,1500,1.677483711
29,1,55,4,12,788,1.785792562
29,0,40,8,12,910,1.649470063
29,0,44,8,12,1900,1.743074413
29,1,36,4,6,700,1.749398991
29,0,44,8,12,1200,1.741719759
29,1,64,4,6,100,1.716582225
29,0,45,4,16,500,1.705008224
29,1,63,8,6,500,1.627329141
29,0,52,4,6,400,1.650146444
29,0,55,8,12,1900,1.713366847
29,1,52,8,8,788,1.646576326
29,0,44,8,9,1500,1.660417964
29,0,51,8,12,3000,1.858326897
29,0,59,2,12,600,1.704648736
29,0,29,8,11,2500,1.593233266
29,1,42,4,3,1200,1.646526638
29,1,49,8,4,1182,1.671495541
29,0,39,2,6,1576,1.743664227
29,1,60,4,5,788,1.746689159
29,1,38,4,12,1200,1.584562278
29,1,47,8,7,200,1.785505624
29,0,48,8,12,2000,1.658469886
29,1,54,4,12,800,1.687020154
29,0,34,8,12,5800,1.674172912
29,0,47,8,14,3400,1.688737669
29,1,51,8,6,600,1.734753271
29,1,36,8,12,920,1.702504818
29,1,42,8,12,788,1.674862438
29,1,52,8,6,860,1.935747766
29,0,32,8,12,788,1.708470532
29,1,29,8,12,788,1.812823676
29,0,39,8,12,1850,1.695369516
29,0,43,4,12,1000,1.838798111
29,0,43,4,12,788,1.819649665
29,1,56,4,16,500,1.765393071
29,0,41,8,12,3000,1.767927802
29,0,35,4,12,1536,1.692443999
29,1,63,4,9,150,1.676296207
29,0,50,8,12,900,1.771189672
29,1,39,4,9,788,1.615369998
29,0,43,8,12,1480,1.803982123
29,1,32,4,12,993,1.62548236
29,1,52,8,12,700,1.777992543
29,1,32,4,16,788,1.618677264
29,0,57,4,5,4100,1.623353673
29,1,47,2,14,788,1.691668201
29,1,41,4,7,800,1.694080011
29,1,56,4,7,250,1.813288455
29,1,27,4,16,788,1.761040464
29,0,59,4,5,788,1.669403097
29,1,58,2,12,1400,1.694402918
29,0,38,8,16,2100,1.676100352
29,0,42,4,12,960,1.632583231
29,0,52,4,16,4100,1.769038305
29,1,30,2,14,980,1.728493259
29,1,59,8,16,3800,1.674751442
29,1,36,8,16,2100,1.634921942
29,0,46,2,16,6200,1.77809029
29,1,47,4,12,788,1.781107953
29,0,42,8,12,1290,1.7093985
29,1,42,2,12,860,1.608681636
29,0,42,4,8,788,1.766241993
29,1,41,4,12,788,1.785441368
29,0,37,4,12,950,1.57820597
29,0,57,4,12,788,1.798934
29,0,33,8,12,910,1.753418085
29,0,23,8,12,788,1.720772596
29,1,51,8,14,1320,1.655335251
29,1,36,4,8,400,1.607282408
29,0,37,8,11,1390,1.68710189
29,1,31,8,16,910,1.688157297
29,1,27,4,12,788,1.771179934
29,1,56,8,12,800,1.753773808
29,0,31,4,12,1065,1.501496965
29,0,28,2,13,1080,1.628895319
29,1,31,8,12,788,1.591899741
29,1,52,4,12,840,1.586356992
29,0,52,8,12,910,1.659316455
29,0,58,8,12,1700,1.693143943
29,0,36,4,16,788,1.562167185
29,0,34,4,12,1100,1.846682301
29,1,53,2,16,890,1.701246625
29,1,56,8,12,670,1.859787947
29,1,56,2,12,950,1.684199237
29,0,27,8,12,930,1.751382006
29,0,36,8,12,970,1.728666412
29,1,36,8,12,788,1.717608398
29,1,32,8,16,890,1.742054888
29,0,38,2,12,5000,1.698044398
29,0,36,8,16,4500,1.813183305
29,1,45,8,14,788,1.54167035
29,1,41,4,12,862,1.612225075
29,0,46,8,13,4200,1.6541002
29,1,63,8,16,2800,1.71573501
29,1,38,2,12,970,1.562586708
29,1,66,4,12,788,1.667794486
29,1,37,8,12,935,1.678200821
29,0,55,8,12,2600,1.687715314
29,1,33,8,12,460,1.647544941
29,1,49,8,8,788,1.804374041
29,0,42,4,12,950,1.770990119
29,0,46,4,14,6000,1.743804015
29,0,27,8,16,1500,1.748203667
29,0,40,8,6,180,1.689672105
29,1,42,4,14,1200,1.80604876
29,0,25,2,5,450,1.696683186
29,0,33,4,12,1300,1.668516655
29,0,36,8,12,890,1.718454215
29,0,43,4,12,1900,1.740535446
29,1,42,4,16,1000,1.57413797
29,1,37,2,9,250,1.760216116
29,1,48,8,9,788,1.872903528
29,0,32,4,12,1700,1.74586411
29,0,60,4,9,788,1.858721247
29,0,22,4,9,788,1.754346453
29,1,42,4,12,788,1.679501041
29,1,54,4,12,385,1.742785021
29,1,28,8,12,788,1.777787349
29,0,58,8,12,1500,1.704804261
29,1,34,4,12,788,1.690218731
29,0,49,8,3,1500,1.701925199
29,1,34,8,12,400,1.644945927
29,0,36,8,12,950,1.635608875
29,0,59,4,3,1500,1.692508184
29,1,30,4,12,850,1.784859092
29,1,58,4,12,1950,1.782701417
29,0,64,2,12,2500,1.696791585
29,0,41,4,12,3500,1.650926581
29,1,34,4,16,4500,1.680136864
29,1,56,4,12,2100,1.608572993
29,0,32,2,16,5000,1.68950452
29,0,46,4,16,4500,1.843374609
29,0,59,8,12,4200,1.616443567
29,0,53,4,6,1400,1.74860511
29,0,37,2,12,1600,1.704989197
29,1,30,8,12,900,1.667291527
29,1,61,8,17,2000,1.8037061
29,1,28,4,9,918,1.722797891
29,0,52,8,12,120,1.855051805
29,0,31,8,12,450,1.611310555
29,1,23,8,12,140,1.613444127
29,0,27,8,12,1100,1.531266382
29,0,58,4,5,850,1.86122609
29,0,60,8,5,788,1.673413558
29,1,36,8,17,788,1.64651562
29,1,56,8,6,788,1.776723443
29,0,49,8,12,1500,1.766135971
29,1,36,8,6,788,1.707708928
29,1,33,4,12,500,1.702934887
29,1,37,2,11,900,1.711239138
29,0,31,4,12,788,1.716874582
29,0,41,4,12,910,1.743853785
29,1,53,4,11,1800,1.651186168
29,0,53,4,1,40,1.69867455
29,0,30,8,6,800,1.744074125
29,1,35,4,12,788,1.654948618
29,0,63,4,1,788,1.663277332
29,0,36,8,12,1900,1.698153788
29,0,54,8,12,3000,1.720071324
29,0,63,8,12,1500,1.67534556
29,1,26,8,12,788,1.710986265
29,0,53,4,12,1500,1.630316004
29,0,35,4,10,1200,1.762454041
29,0,43,8,3,2000,1.675434232
29,1,30,4,9,400,1.717008825
29,0,43,4,9,788,1.697448002
29,1,42,8,12,788,1.762169174
29,0,47,8,12,1800,1.640735214
29,0,23,4,6,900,1.750052538
29,1,47,4,12,1200,1.746807798
29,0,51,8,9,2400,1.706933065
29,0,28,8,12,1000,1.733935431
29,0,54,4,12,1480,1.682330343
29,1,49,8,9,380,1.579362208
29,0,48,8,12,5516,1.68334665
29,0,38,4,12,788,1.566065673
29,0,30,4,5,960,1.709951299
29,0,37,8,12,788,1.717065431
29,1,43,8,9,800,1.648779375
29,0,52,8,9,3200,1.640079158
29,1,30,4,13,1650,1.662420282
29,0,24,4,12,2300,1.545391564
29,0,40,4,12,1200,1.696337483
29,1,45,4,12,850,1.623129537
29,1,41,4,16,6500,1.680040451
29,0,34,4,11,788,1.724619184
29,0,44,2,10,850,1.725439564
29,0,33,4,12,300,1.565660533
29,1,52,8,12,1000,1.81798769
29,1,33,8,12,1100,1.84960971
29,1,39,8,15,2500,1.779966267
29,0,48,8,12,4100,1.656122012
29,1,59,8,12,2510,1.796017805
29,0,62,8,6,1460,1.731515358
29,0,63,2,7,500,1.701281508
29,1,51,8,10,600,1.729355574
29,0,37,4,12,1500,1.778042334
29,1,58,8,7,960,1.672872674
29,1,44,8,12,788,1.58662044
29,1,32,4,16,1370,1.634774357
29,0,57,8,9,1290,1.701314408
29,0,29,8,12,1070,1.577071908
29,1,65,4,12,788,1.692057244
29,1,47,8,12,1600,1.694817904
29,1,48,4,12,1400,1.692666996
29,1,41,4,16,1615,1.813547003
29,0,32,2,16,1025,1.792775996
29,0,57,8,7,1180,1.676132651
29,1,46,8,12,580,1.752454884
29,1,53,4,12,788,1.644382005
29,0,41,4,16,3200,1.817237544
29,0,35,4,12,980,1.655139253
29,1,31,4,12,788,1.608047121
29,1,44,4,12,50,1.730390201
29,0,48,2,10,800,1.781800399
29,1,52,8,5,500,1.590619704
29,0,39,4,12,1050,1.708990744
29,0,28,4,4,788,1.767095859
29,1,36,4,12,400,1.688223904
29,1,40,4,9,560,1.786232548
29,0,45,8,16,3500,1.704829151
29,1,46,4,12,950,1.695803096
29,0,47,4,13,788,1.760683057
29,1,48,4,12,1200,1.764656661
29,1,41,4,6,788,1.678672342
29,0,53,8,5,3000,1.701742896
29,0,65,4,5,1500,1.644163738
29,0,58,4,5,2000,1.783251261
29,1,36,8,17,788,1.75503423
29,0,34,4,12,1100,1.665665324
29,1,40,4,6,900,1.684774286
29,0,51,8,12,991,1.663178407
29,0,50,4,6,250,1.618848498
29,1,43,4,6,350,1.6720125
29,0,42,4,9,1000,1.811575379
29,0,55,4,12,788,1.769685412
29,0,50,8,12,1000,1.671948363
29,1,60,2,1,40,1.598594584
29,0,36,4,12,4000,1.674407746
29,1,61,4,9,788,1.707654177
31,1,52,8,3,1200,1.579318513
31,0,45,2,9,1200,1.740912893
31,0,55,2,5,1200,1.745492855
31,0,35,2,16,1800,1.770712746
31,0,55,2,12,788,1.879794826
31,0,38,2,10,5500,1.63919119
31,0,66,2,3,0,1.748312598
31,0,71,8,2,200,1.610906129
31,0,46,8,5,1900,1.788412408
31,0,33,2,9,1000,1.488841323
31,0,57,8,1,400,1.758603
31,0,36,8,12,1000,1.796029168
31,0,20,8,9,900,1.703774548
31,0,25,2,16,1100,1.499893393
31,0,39,4,7,900,1.812109255
31,0,32,4,12,1400,1.727429194
31,0,43,8,5,1350,1.736080364
31,1,50,8,4,360,1.709652741
31,0,48,8,12,1200,1.685570093
31,0,38,4,12,1500,1.702761012
31,1,69,8,3,0,1.785617735
31,0,24,8,6,600,1.717672545
31,0,27,4,12,1500,1.764916004
31,0,42,8,12,1600,1.715133859
31,0,44,2,12,1200,1.666948653
31,1,48,2,1,500,1.679493317
31,0,43,2,12,1182,1.790641165
31,0,47,2,5,1108,1.70141351
31,1,48,8,12,500,1.877296362
31,1,50,2,16,2000,1.809128557
31,0,67,8,1,0,1.874362751
31,0,48,2,8,1700,1.810880846
31,0,46,4,6,0,1.738539777
31,0,37,8,12,788,1.833127653
31,1,45,4,4,788,1.64482413
31,1,52,4,6,1500,1.820256351
31,0,26,4,16,2397,1.75787846
31,0,79,2,5,2000,1.562476405
31,0,68,8,6,0,1.69083146
31,0,28,8,7,824,1.761120323
31,0,53,2,5,1450,1.6762055
31,0,51,2,10,1600,1.629965703
31,0,44,2,12,800,1.824610413
31,0,34,8,12,800,1.656615126
31,1,56,8,4,0,1.677761685
31,0,33,8,12,800,1.620872287
31,1,46,2,6,815,1.64044949
31,0,76,8,8,1000,1.697835013
31,0,58,2,12,1500,1.636788486
31,1,65,8,4,0,1.983222314
31,0,46,8,15,864,1.762632654
31,0,40,8,5,900,1.738890332
31,0,47,8,10,0,1.736494041
31,1,53,8,3,200,1.731788824
31,0,49,8,1,850,1.738515192
31,0,42,2,9,1300,1.638484328
31,1,30,8,12,1200,1.700519219
31,0,43,4,5,900,1.704935037
31,0,41,2,12,1100,1.780338135
31,0,50,8,9,788,1.695140294
31,0,48,8,9,2000,1.67695704
31,1,60,8,15,1700,1.527816418
31,0,43,8,8,0,1.851042479
31,1,37,8,12,1200,1.57718589
31,0,52,8,12,1580,1.714525215
31,0,49,8,9,1576,1.73609969
31,0,39,8,5,800,1.561158485
31,1,40,8,12,1100,1.610805718
31,0,44,8,15,4000,1.809541049
31,0,39,8,16,1200,1.670985686
31,0,36,4,12,2000,1.590412174
31,0,40,8,12,5600,1.682962022
31,1,26,8,17,912,1.762857651
31,0,63,2,14,3000,1.714568626
31,0,46,2,16,6000,1.830584182
31,0,58,8,16,25000,1.630278361
31,0,65,2,16,5000,1.593822396
31,0,45,8,16,13000,1.758517629
31,0,56,8,12,14000,1.618064039
31,0,59,2,12,5000,1.571988678
31,0,50,2,16,12000,1.692761456
31,1,49,8,9,1500,1.698492661
31,0,53,2,15,6000,1.763714085
31,0,51,2,16,10000,1.731199298
31,0,59,8,11,1576,1.748444619
31,0,58,8,5,2000,1.785753213
31,1,64,8,16,0,1.721379741
31,1,21,8,14,1400,1.659222481
31,0,71,2,5,2400,1.793379137
31,0,55,2,16,2000,1.794871054
31,1,34,2,16,1000,1.856073519
31,1,30,2,15,2600,1.750953549
31,1,35,2,16,2300,1.757290632
31,1,24,2,12,870,1.781106569
31,0,38,2,16,5000,1.762074952
31,0,71,2,5,1200,1.594448174
31,1,55,2,9,350,1.822018861
31,0,25,8,12,1000,1.653280848
31,0,64,2,16,500,1.671796513
31,1,45,2,12,600,1.770354939
31,1,40,8,12,970,1.88711757
31,0,21,2,15,850,1.57346355
31,0,30,2,12,1300,1.674890374
31,0,44,2,6,1500,1.662235835
31,0,23,2,12,1300,1.69694155
31,0,33,2,12,900,1.723366967
31,0,46,2,5,3500,1.759604731
31,0,41,2,1,1000,1.635446838
31,0,44,2,6,1576,1.563372549
31,0,51,2,5,788,1.687399669
31,0,31,8,5,800,1.783863442
31,0,31,8,16,2300,1.665966814
31,0,27,2,11,1550,1.831999943
31,0,53,2,16,5000,1.682638039
31,0,49,2,1,1400,1.582427238
31,0,61,2,1,1000,1.629969262
31,0,36,8,1,1400,1.770337738
31,0,55,2,5,4000,1.879613853
31,0,30,8,5,1400,1.615023018
31,0,55,2,9,1400,1.641636638
31,0,28,4,7,1800,1.471599858
31,0,37,8,3,788,1.731821108
31,0,26,2,12,1300,1.760737068
31,0,48,4,13,2400,1.657187071
31,0,62,2,8,2300,1.707172537
31,0,42,8,6,788,1.783930408
31,0,39,8,6,1000,1.640160434
31,0,47,2,9,1200,1.799014367
31,0,38,2,9,1600,1.784371944
31,0,34,2,5,1500,1.747812404
31,0,44,8,9,1000,1.802918063
31,1,46,2,9,1000,1.580210877
31,1,44,8,16,788,1.6836219
31,0,56,8,12,1500,1.654314966
31,0,52,8,12,1576,1.759827472
31,0,46,8,8,2500,1.817399571
31,0,30,2,12,3200,1.684732064
31,0,46,8,12,3500,1.670791189
31,0,42,8,14,4530,1.678798695
31,0,34,8,15,1200,1.732283217
31,0,53,8,10,2300,1.662232127
31,0,24,8,12,860,1.706449451
31,1,42,2,12,3000,1.61428208
31,0,72,2,5,1576,1.551370965
31,1,66,8,5,200,1.660551811
31,0,53,8,6,400,1.776667232
31,1,57,8,15,1576,1.541684007
31,0,55,8,9,2400,1.670758114
31,0,68,2,8,0,1.855380589
31,1,25,8,12,850,1.722244275
31,1,51,8,6,70,1.710336736
31,0,31,8,12,789,1.747814087
31,1,32,8,12,1000,1.684417501
31,1,47,2,9,788,1.645272094
31,1,41,8,12,1162,1.758028086
31,0,38,8,12,2000,1.73608263
31,0,48,8,12,3000,1.71061029
31,0,64,8,7,750,1.603066557
31,0,42,8,12,1000,1.658789377
31,1,52,8,7,788,1.585967305
31,1,48,8,6,788,1.714616578
31,1,57,8,1,400,1.600108842
31,1,24,2,12,900,1.72375596
31,1,50,8,6,788,1.740650691
31,0,49,8,4,1600,1.740518734
31,1,40,8,12,1000,1.596283126
31,0,33,8,8,1100,1.618077954
31,1,25,8,15,980,1.734887587
31,0,34,8,12,1500,1.792024564
31,0,29,8,12,1500,1.597423627
31,0,45,8,12,1338,1.58805708
31,1,59,8,16,1000,1.915326927
31,0,38,8,5,1000,1.670358441
31,0,36,4,4,788,1.819619095
31,0,42,8,7,1600,1.722963111
31,0,45,8,3,788,1.603953856
31,0,36,8,6,788,1.662637403
31,0,61,8,12,520,1.734110573
31,0,32,8,4,300,1.593746651
31,1,47,8,2,200,1.818962459
31,1,47,8,6,788,1.66543672
31,0,37,8,5,700,1.660796079
31,0,21,8,7,788,1.672334689
31,0,28,8,9,2500,1.646380173
31,0,39,2,16,1500,1.769921988
31,0,30,8,7,788,1.843189909
31,0,64,2,4,788,1.764695194
31,1,43,2,4,788,1.752803692
31,1,33,2,12,800,1.708825265
31,0,26,8,9,860,1.601388481
31,1,31,4,9,400,1.713360911
31,1,30,4,12,1100,1.738280505
31,0,60,2,5,2000,1.653288828
31,1,41,2,10,20000,1.727982293
31,0,61,8,4,300,1.794847223
31,0,60,4,6,900,1.737578437
31,1,50,8,9,800,1.700610626
31,0,28,8,11,1000,1.765846995
31,0,59,4,5,2000,1.762422035
31,0,55,8,6,900,1.804679315
31,1,64,8,9,320,1.676513987
31,1,34,2,8,788,1.750389939
31,0,65,4,5,2000,1.746011517
32,1,50,2,16,2900,1.736816018
32,1,35,2,16,2500,1.738812789
32,0,59,8,16,6000,1.801602315
32,0,40,4,16,3500,1.734261418
32,1,47,2,13,6000,1.858816684
32,0,53,4,13,3200,1.85033798
32,0,25,8,15,2000,1.663324668
32,1,30,2,16,1500,1.664695353
32,0,47,2,12,2000,1.737833593
32,0,38,8,14,5000,1.686908437
32,0,33,2,16,6500,1.779485893
32,0,52,2,13,20000,1.718149953
32,0,56,4,16,5000,1.835545497
32,1,49,4,12,4000,1.724067523
32,0,35,8,16,4500,1.708752067
32,1,33,2,16,4000,1.767264358
32,0,20,2,12,1400,1.718959715
32,1,39,8,16,3000,1.636807863
32,0,51,8,16,5000,1.696588508
32,0,50,8,10,10000,1.712293634
32,0,46,2,16,11000,1.614361687
32,1,41,8,16,3500,1.748939605
32,1,30,8,16,3000,1.629842108
32,1,39,8,16,2100,1.753178989
32,0,39,2,16,14000,1.762149888
32,0,50,2,16,6500,1.71228986
32,0,52,2,16,3500,1.723627145
32,0,30,2,15,3200,1.732832189
32,0,36,2,16,7900,1.630961277
32,0,40,2,16,8000,1.683758341
32,0,52,8,16,4600,1.591093097
32,0,60,2,16,5000,1.576753477
32,0,46,8,16,9000,1.737861448
32,0,54,2,16,10000,1.660462271
32,1,38,6,16,4000,1.699670227
32,1,29,2,16,6000,1.711672156
32,0,24,2,16,3500,1.783987045
32,1,30,2,16,7000,1.718804336
32,1,60,8,12,3000,1.752473824
32,0,54,2,16,5000,1.592126073
32,1,60,2,16,2700,1.696790014
32,1,53,2,12,3000,1.788188386
32,0,60,2,16,5000,1.777828256
32,0,58,2,12,3900,1.63247372
32,1,28,2,16,2600,1.664980548
